onset1	nucleus1	onset2	nucleus2	coda	shape	jamo	hangul	romanized
tʰm	o	c	a	ŋ	CNVCVC	ㅌᄆㅗㅈㅏᆼ		
tʰm	o	c	a	p̚	CNVCVC	ㅌᄆㅗㅈㅏᆸ		
tʰm	o	c	a	t̚	CNVCVC	ㅌᄆㅗㅈㅏᆮ		
tʰm	o	c	a	k̚	CNVCVC	ㅌᄆㅗㅈㅏᆨ		
tʰm	o	k	a	m	CNVCVC	ㅌᄆㅗㄱㅏᆷ		
tʰm	o	k	a	n	CNVCVC	ㅌᄆㅗㄱㅏᆫ		
tʰm	o	k	a	ŋ	CNVCVC	ㅌᄆㅗㄱㅏᆼ		
tʰm	o	k	a	p̚	CNVCVC	ㅌᄆㅗㄱㅏᆸ		
tʰm	o	k	a	t̚	CNVCVC	ㅌᄆㅗㄱㅏᆮ		
tʰm	o	pʰ	a	m	CNVCVC	ㅌᄆㅗㅍㅏᆷ		
tʰm	o	pʰ	a	n	CNVCVC	ㅌᄆㅗㅍㅏᆫ		
tʰm	o	pʰ	a	ŋ	CNVCVC	ㅌᄆㅗㅍㅏᆼ		
tʰm	o	pʰ	a	t̚	CNVCVC	ㅌᄆㅗㅍㅏᆮ		
tʰm	o	pʰ	a	k̚	CNVCVC	ㅌᄆㅗㅍㅏᆨ		
tʰm	o	cʰ	a	m	CNVCVC	ㅌᄆㅗㅊㅏᆷ		
tʰm	o	cʰ	a	n	CNVCVC	ㅌᄆㅗㅊㅏᆫ		
tʰm	o	cʰ	a	ŋ	CNVCVC	ㅌᄆㅗㅊㅏᆼ		
tʰm	o	cʰ	a	p̚	CNVCVC	ㅌᄆㅗㅊㅏᆸ		
tʰm	o	cʰ	a	t̚	CNVCVC	ㅌᄆㅗㅊㅏᆮ		
tʰm	o	cʰ	a	k̚	CNVCVC	ㅌᄆㅗㅊㅏᆨ		
tʰm	o	kʰ	a	m	CNVCVC	ㅌᄆㅗㅋㅏᆷ		
tʰm	o	kʰ	a	n	CNVCVC	ㅌᄆㅗㅋㅏᆫ		
tʰm	o	kʰ	a	ŋ	CNVCVC	ㅌᄆㅗㅋㅏᆼ		
tʰm	o	kʰ	a	p̚	CNVCVC	ㅌᄆㅗㅋㅏᆸ		
tʰm	o	kʰ	a	t̚	CNVCVC	ㅌᄆㅗㅋㅏᆮ		
tʰm	o	s	a	m	CNVCVC	ㅌᄆㅗᄉㅏᆷ		
tʰm	o	s	a	n	CNVCVC	ㅌᄆㅗᄉㅏᆫ		
tʰm	o	s	a	ŋ	CNVCVC	ㅌᄆㅗᄉㅏᆼ		
tʰm	o	s	a	p̚	CNVCVC	ㅌᄆㅗᄉㅏᆸ		
tʰm	o	s	a	t̚	CNVCVC	ㅌᄆㅗᄉㅏᆮ		
tʰm	o	s	a	k̚	CNVCVC	ㅌᄆㅗᄉㅏᆨ		
tʰm	o	m	a	n	CNVCVC	ㅌᄆㅗᄆㅏᆫ		
tʰm	o	m	a	ŋ	CNVCVC	ㅌᄆㅗᄆㅏᆼ		
tʰm	o	m	a	p̚	CNVCVC	ㅌᄆㅗᄆㅏᆸ		
tʰm	o	m	a	t̚	CNVCVC	ㅌᄆㅗᄆㅏᆮ		
tʰm	o	m	a	k̚	CNVCVC	ㅌᄆㅗᄆㅏᆨ		
tʰm	o	n	a	m	CNVCVC	ㅌᄆㅗᄂㅏᆷ		
tʰm	o	n	a	ŋ	CNVCVC	ㅌᄆㅗᄂㅏᆼ		
tʰm	o	n	a	p̚	CNVCVC	ㅌᄆㅗᄂㅏᆸ		
tʰm	o	n	a	t̚	CNVCVC	ㅌᄆㅗᄂㅏᆮ		
tʰm	o	n	a	k̚	CNVCVC	ㅌᄆㅗᄂㅏᆨ		
tʰm	o	p	u	m	CNVCVC	ㅌᄆㅗㅂㅜᆷ		
tʰm	o	p	u	n	CNVCVC	ㅌᄆㅗㅂㅜᆫ		
tʰm	o	p	u	ŋ	CNVCVC	ㅌᄆㅗㅂㅜᆼ		
tʰm	o	p	u	t̚	CNVCVC	ㅌᄆㅗㅂㅜᆮ		
tʰm	o	p	u	k̚	CNVCVC	ㅌᄆㅗㅂㅜᆨ		
tʰm	o	t	u	m	CNVCVC	ㅌᄆㅗㄷㅜᆷ		
tʰm	o	t	u	n	CNVCVC	ㅌᄆㅗㄷㅜᆫ		
tʰm	o	t	u	ŋ	CNVCVC	ㅌᄆㅗㄷㅜᆼ		
tʰm	o	t	u	p̚	CNVCVC	ㅌᄆㅗㄷㅜᆸ		
tʰm	o	t	u	k̚	CNVCVC	ㅌᄆㅗㄷㅜᆨ		
tʰm	o	c	u	m	CNVCVC	ㅌᄆㅗㅈㅜᆷ		
tʰm	o	c	u	n	CNVCVC	ㅌᄆㅗㅈㅜᆫ		
tʰm	o	c	u	ŋ	CNVCVC	ㅌᄆㅗㅈㅜᆼ		
tʰm	o	c	u	p̚	CNVCVC	ㅌᄆㅗㅈㅜᆸ		
tʰm	o	c	u	t̚	CNVCVC	ㅌᄆㅗㅈㅜᆮ		
tʰm	o	c	u	k̚	CNVCVC	ㅌᄆㅗㅈㅜᆨ		
tʰm	o	k	u	m	CNVCVC	ㅌᄆㅗㄱㅜᆷ		
tʰm	o	k	u	n	CNVCVC	ㅌᄆㅗㄱㅜᆫ		
tʰm	o	k	u	ŋ	CNVCVC	ㅌᄆㅗㄱㅜᆼ		
tʰm	o	k	u	p̚	CNVCVC	ㅌᄆㅗㄱㅜᆸ		
tʰm	o	k	u	t̚	CNVCVC	ㅌᄆㅗㄱㅜᆮ		
tʰm	o	pʰ	u	m	CNVCVC	ㅌᄆㅗㅍㅜᆷ		
tʰm	o	pʰ	u	n	CNVCVC	ㅌᄆㅗㅍㅜᆫ		
tʰm	o	pʰ	u	ŋ	CNVCVC	ㅌᄆㅗㅍㅜᆼ		
tʰm	o	pʰ	u	t̚	CNVCVC	ㅌᄆㅗㅍㅜᆮ		
tʰm	o	pʰ	u	k̚	CNVCVC	ㅌᄆㅗㅍㅜᆨ		
tʰm	o	cʰ	u	m	CNVCVC	ㅌᄆㅗㅊㅜᆷ		
tʰm	o	cʰ	u	n	CNVCVC	ㅌᄆㅗㅊㅜᆫ		
tʰm	o	cʰ	u	ŋ	CNVCVC	ㅌᄆㅗㅊㅜᆼ		
tʰm	o	cʰ	u	p̚	CNVCVC	ㅌᄆㅗㅊㅜᆸ		
tʰm	o	cʰ	u	t̚	CNVCVC	ㅌᄆㅗㅊㅜᆮ		
tʰm	o	cʰ	u	k̚	CNVCVC	ㅌᄆㅗㅊㅜᆨ		
tʰm	o	kʰ	u	m	CNVCVC	ㅌᄆㅗㅋㅜᆷ		
tʰm	o	kʰ	u	n	CNVCVC	ㅌᄆㅗㅋㅜᆫ		
tʰm	o	kʰ	u	ŋ	CNVCVC	ㅌᄆㅗㅋㅜᆼ		
tʰm	o	kʰ	u	p̚	CNVCVC	ㅌᄆㅗㅋㅜᆸ		
tʰm	o	kʰ	u	t̚	CNVCVC	ㅌᄆㅗㅋㅜᆮ		
tʰm	o	s	u	m	CNVCVC	ㅌᄆㅗᄉㅜᆷ		
tʰm	o	s	u	n	CNVCVC	ㅌᄆㅗᄉㅜᆫ		
tʰm	o	s	u	ŋ	CNVCVC	ㅌᄆㅗᄉㅜᆼ		
tʰm	o	s	u	p̚	CNVCVC	ㅌᄆㅗᄉㅜᆸ		
tʰm	o	s	u	t̚	CNVCVC	ㅌᄆㅗᄉㅜᆮ		
tʰm	o	s	u	k̚	CNVCVC	ㅌᄆㅗᄉㅜᆨ		
tʰm	o	m	u	n	CNVCVC	ㅌᄆㅗᄆㅜᆫ		
tʰm	o	m	u	ŋ	CNVCVC	ㅌᄆㅗᄆㅜᆼ		
tʰm	o	m	u	p̚	CNVCVC	ㅌᄆㅗᄆㅜᆸ		
tʰm	o	m	u	t̚	CNVCVC	ㅌᄆㅗᄆㅜᆮ		
tʰm	o	m	u	k̚	CNVCVC	ㅌᄆㅗᄆㅜᆨ		
tʰm	o	n	u	m	CNVCVC	ㅌᄆㅗᄂㅜᆷ		
tʰm	o	n	u	ŋ	CNVCVC	ㅌᄆㅗᄂㅜᆼ		
tʰm	o	n	u	p̚	CNVCVC	ㅌᄆㅗᄂㅜᆸ		
tʰm	o	n	u	t̚	CNVCVC	ㅌᄆㅗᄂㅜᆮ		
tʰm	o	n	u	k̚	CNVCVC	ㅌᄆㅗᄂㅜᆨ		
tʰm	u	p	i	m	CNVCVC	ㅌᄆㅜㅂㅣᆷ		
tʰm	u	p	i	n	CNVCVC	ㅌᄆㅜㅂㅣᆫ		
tʰm	u	p	i	ŋ	CNVCVC	ㅌᄆㅜㅂㅣᆼ		
tʰm	u	p	i	t̚	CNVCVC	ㅌᄆㅜㅂㅣᆮ		
tʰm	u	p	i	k̚	CNVCVC	ㅌᄆㅜㅂㅣᆨ		
tʰm	u	t	i	m	CNVCVC	ㅌᄆㅜㄷㅣᆷ		
tʰm	u	t	i	n	CNVCVC	ㅌᄆㅜㄷㅣᆫ		
tʰm	u	t	i	ŋ	CNVCVC	ㅌᄆㅜㄷㅣᆼ		
tʰm	u	t	i	p̚	CNVCVC	ㅌᄆㅜㄷㅣᆸ		
tʰm	u	t	i	k̚	CNVCVC	ㅌᄆㅜㄷㅣᆨ		
tʰm	u	c	i	m	CNVCVC	ㅌᄆㅜㅈㅣᆷ		
tʰm	u	c	i	n	CNVCVC	ㅌᄆㅜㅈㅣᆫ		
tʰm	u	c	i	ŋ	CNVCVC	ㅌᄆㅜㅈㅣᆼ		
tʰm	u	c	i	p̚	CNVCVC	ㅌᄆㅜㅈㅣᆸ		
tʰm	u	c	i	t̚	CNVCVC	ㅌᄆㅜㅈㅣᆮ		
tʰm	u	c	i	k̚	CNVCVC	ㅌᄆㅜㅈㅣᆨ		
tʰm	u	k	i	m	CNVCVC	ㅌᄆㅜㄱㅣᆷ		
tʰm	u	k	i	n	CNVCVC	ㅌᄆㅜㄱㅣᆫ		
tʰm	u	k	i	ŋ	CNVCVC	ㅌᄆㅜㄱㅣᆼ		
tʰm	u	k	i	p̚	CNVCVC	ㅌᄆㅜㄱㅣᆸ		
tʰm	u	k	i	t̚	CNVCVC	ㅌᄆㅜㄱㅣᆮ		
tʰm	u	pʰ	i	m	CNVCVC	ㅌᄆㅜㅍㅣᆷ		
tʰm	u	pʰ	i	n	CNVCVC	ㅌᄆㅜㅍㅣᆫ		
tʰm	u	pʰ	i	ŋ	CNVCVC	ㅌᄆㅜㅍㅣᆼ		
tʰm	u	pʰ	i	t̚	CNVCVC	ㅌᄆㅜㅍㅣᆮ		
tʰm	u	pʰ	i	k̚	CNVCVC	ㅌᄆㅜㅍㅣᆨ		
tʰm	u	cʰ	i	m	CNVCVC	ㅌᄆㅜㅊㅣᆷ		
tʰm	u	cʰ	i	n	CNVCVC	ㅌᄆㅜㅊㅣᆫ		
tʰm	u	cʰ	i	ŋ	CNVCVC	ㅌᄆㅜㅊㅣᆼ		
tʰm	u	cʰ	i	p̚	CNVCVC	ㅌᄆㅜㅊㅣᆸ		
tʰm	u	cʰ	i	t̚	CNVCVC	ㅌᄆㅜㅊㅣᆮ		
tʰm	u	cʰ	i	k̚	CNVCVC	ㅌᄆㅜㅊㅣᆨ		
tʰm	u	kʰ	i	m	CNVCVC	ㅌᄆㅜㅋㅣᆷ		
tʰm	u	kʰ	i	n	CNVCVC	ㅌᄆㅜㅋㅣᆫ		
tʰm	u	kʰ	i	ŋ	CNVCVC	ㅌᄆㅜㅋㅣᆼ		
tʰm	u	kʰ	i	p̚	CNVCVC	ㅌᄆㅜㅋㅣᆸ		
tʰm	u	kʰ	i	t̚	CNVCVC	ㅌᄆㅜㅋㅣᆮ		
tʰm	u	s	i	m	CNVCVC	ㅌᄆㅜᄉㅣᆷ		
tʰm	u	s	i	n	CNVCVC	ㅌᄆㅜᄉㅣᆫ		
tʰm	u	s	i	ŋ	CNVCVC	ㅌᄆㅜᄉㅣᆼ		
tʰm	u	s	i	p̚	CNVCVC	ㅌᄆㅜᄉㅣᆸ		
tʰm	u	s	i	t̚	CNVCVC	ㅌᄆㅜᄉㅣᆮ		
tʰm	u	s	i	k̚	CNVCVC	ㅌᄆㅜᄉㅣᆨ		
tʰm	u	m	i	n	CNVCVC	ㅌᄆㅜᄆㅣᆫ		
tʰm	u	m	i	ŋ	CNVCVC	ㅌᄆㅜᄆㅣᆼ		
tʰm	u	m	i	p̚	CNVCVC	ㅌᄆㅜᄆㅣᆸ		
tʰm	u	m	i	t̚	CNVCVC	ㅌᄆㅜᄆㅣᆮ		
tʰm	u	m	i	k̚	CNVCVC	ㅌᄆㅜᄆㅣᆨ		
tʰm	u	n	i	m	CNVCVC	ㅌᄆㅜᄂㅣᆷ		
tʰm	u	n	i	ŋ	CNVCVC	ㅌᄆㅜᄂㅣᆼ		
tʰm	u	n	i	p̚	CNVCVC	ㅌᄆㅜᄂㅣᆸ		
tʰm	u	n	i	t̚	CNVCVC	ㅌᄆㅜᄂㅣᆮ		
tʰm	u	n	i	k̚	CNVCVC	ㅌᄆㅜᄂㅣᆨ		
tʰm	u	p	a	m	CNVCVC	ㅌᄆㅜㅂㅏᆷ		
tʰm	u	p	a	n	CNVCVC	ㅌᄆㅜㅂㅏᆫ		
tʰm	u	p	a	ŋ	CNVCVC	ㅌᄆㅜㅂㅏᆼ		
tʰm	u	p	a	t̚	CNVCVC	ㅌᄆㅜㅂㅏᆮ		
tʰm	u	p	a	k̚	CNVCVC	ㅌᄆㅜㅂㅏᆨ		
tʰm	u	t	a	m	CNVCVC	ㅌᄆㅜㄷㅏᆷ		
tʰm	u	t	a	n	CNVCVC	ㅌᄆㅜㄷㅏᆫ		
tʰm	u	t	a	ŋ	CNVCVC	ㅌᄆㅜㄷㅏᆼ		
tʰm	u	t	a	p̚	CNVCVC	ㅌᄆㅜㄷㅏᆸ		
tʰm	u	t	a	k̚	CNVCVC	ㅌᄆㅜㄷㅏᆨ		
tʰm	u	c	a	m	CNVCVC	ㅌᄆㅜㅈㅏᆷ		
tʰm	u	c	a	n	CNVCVC	ㅌᄆㅜㅈㅏᆫ		
tʰm	u	c	a	ŋ	CNVCVC	ㅌᄆㅜㅈㅏᆼ		
tʰm	u	c	a	p̚	CNVCVC	ㅌᄆㅜㅈㅏᆸ		
tʰm	u	c	a	t̚	CNVCVC	ㅌᄆㅜㅈㅏᆮ		
tʰm	u	c	a	k̚	CNVCVC	ㅌᄆㅜㅈㅏᆨ		
tʰm	u	k	a	m	CNVCVC	ㅌᄆㅜㄱㅏᆷ		
tʰm	u	k	a	n	CNVCVC	ㅌᄆㅜㄱㅏᆫ		
tʰm	u	k	a	ŋ	CNVCVC	ㅌᄆㅜㄱㅏᆼ		
tʰm	u	k	a	p̚	CNVCVC	ㅌᄆㅜㄱㅏᆸ		
tʰm	u	k	a	t̚	CNVCVC	ㅌᄆㅜㄱㅏᆮ		
tʰm	u	pʰ	a	m	CNVCVC	ㅌᄆㅜㅍㅏᆷ		
tʰm	u	pʰ	a	n	CNVCVC	ㅌᄆㅜㅍㅏᆫ		
tʰm	u	pʰ	a	ŋ	CNVCVC	ㅌᄆㅜㅍㅏᆼ		
tʰm	u	pʰ	a	t̚	CNVCVC	ㅌᄆㅜㅍㅏᆮ		
tʰm	u	pʰ	a	k̚	CNVCVC	ㅌᄆㅜㅍㅏᆨ		
tʰm	u	cʰ	a	m	CNVCVC	ㅌᄆㅜㅊㅏᆷ		
tʰm	u	cʰ	a	n	CNVCVC	ㅌᄆㅜㅊㅏᆫ		
tʰm	u	cʰ	a	ŋ	CNVCVC	ㅌᄆㅜㅊㅏᆼ		
tʰm	u	cʰ	a	p̚	CNVCVC	ㅌᄆㅜㅊㅏᆸ		
tʰm	u	cʰ	a	t̚	CNVCVC	ㅌᄆㅜㅊㅏᆮ		
tʰm	u	cʰ	a	k̚	CNVCVC	ㅌᄆㅜㅊㅏᆨ		
tʰm	u	kʰ	a	m	CNVCVC	ㅌᄆㅜㅋㅏᆷ		
tʰm	u	kʰ	a	n	CNVCVC	ㅌᄆㅜㅋㅏᆫ		
tʰm	u	kʰ	a	ŋ	CNVCVC	ㅌᄆㅜㅋㅏᆼ		
tʰm	u	kʰ	a	p̚	CNVCVC	ㅌᄆㅜㅋㅏᆸ		
tʰm	u	kʰ	a	t̚	CNVCVC	ㅌᄆㅜㅋㅏᆮ		
tʰm	u	s	a	m	CNVCVC	ㅌᄆㅜᄉㅏᆷ		
tʰm	u	s	a	n	CNVCVC	ㅌᄆㅜᄉㅏᆫ		
tʰm	u	s	a	ŋ	CNVCVC	ㅌᄆㅜᄉㅏᆼ		
tʰm	u	s	a	p̚	CNVCVC	ㅌᄆㅜᄉㅏᆸ		
tʰm	u	s	a	t̚	CNVCVC	ㅌᄆㅜᄉㅏᆮ		
tʰm	u	s	a	k̚	CNVCVC	ㅌᄆㅜᄉㅏᆨ		
tʰm	u	m	a	n	CNVCVC	ㅌᄆㅜᄆㅏᆫ		
tʰm	u	m	a	ŋ	CNVCVC	ㅌᄆㅜᄆㅏᆼ		
tʰm	u	m	a	p̚	CNVCVC	ㅌᄆㅜᄆㅏᆸ		
tʰm	u	m	a	t̚	CNVCVC	ㅌᄆㅜᄆㅏᆮ		
tʰm	u	m	a	k̚	CNVCVC	ㅌᄆㅜᄆㅏᆨ		
tʰm	u	n	a	m	CNVCVC	ㅌᄆㅜᄂㅏᆷ		
tʰm	u	n	a	ŋ	CNVCVC	ㅌᄆㅜᄂㅏᆼ		
tʰm	u	n	a	p̚	CNVCVC	ㅌᄆㅜᄂㅏᆸ		
tʰm	u	n	a	t̚	CNVCVC	ㅌᄆㅜᄂㅏᆮ		
tʰm	u	n	a	k̚	CNVCVC	ㅌᄆㅜᄂㅏᆨ		
tʰm	u	p	o	m	CNVCVC	ㅌᄆㅜㅂㅗᆷ		
tʰm	u	p	o	n	CNVCVC	ㅌᄆㅜㅂㅗᆫ		
tʰm	u	p	o	ŋ	CNVCVC	ㅌᄆㅜㅂㅗᆼ		
tʰm	u	p	o	t̚	CNVCVC	ㅌᄆㅜㅂㅗᆮ		
tʰm	u	p	o	k̚	CNVCVC	ㅌᄆㅜㅂㅗᆨ		
tʰm	u	t	o	m	CNVCVC	ㅌᄆㅜㄷㅗᆷ		
tʰm	u	t	o	n	CNVCVC	ㅌᄆㅜㄷㅗᆫ		
tʰm	u	t	o	ŋ	CNVCVC	ㅌᄆㅜㄷㅗᆼ		
tʰm	u	t	o	p̚	CNVCVC	ㅌᄆㅜㄷㅗᆸ		
tʰm	u	t	o	k̚	CNVCVC	ㅌᄆㅜㄷㅗᆨ		
tʰm	u	c	o	m	CNVCVC	ㅌᄆㅜㅈㅗᆷ		
tʰm	u	c	o	n	CNVCVC	ㅌᄆㅜㅈㅗᆫ		
tʰm	u	c	o	ŋ	CNVCVC	ㅌᄆㅜㅈㅗᆼ		
tʰm	u	c	o	p̚	CNVCVC	ㅌᄆㅜㅈㅗᆸ		
tʰm	u	c	o	t̚	CNVCVC	ㅌᄆㅜㅈㅗᆮ		
tʰm	u	c	o	k̚	CNVCVC	ㅌᄆㅜㅈㅗᆨ		
tʰm	u	k	o	m	CNVCVC	ㅌᄆㅜㄱㅗᆷ		
tʰm	u	k	o	n	CNVCVC	ㅌᄆㅜㄱㅗᆫ		
tʰm	u	k	o	ŋ	CNVCVC	ㅌᄆㅜㄱㅗᆼ		
tʰm	u	k	o	p̚	CNVCVC	ㅌᄆㅜㄱㅗᆸ		
tʰm	u	k	o	t̚	CNVCVC	ㅌᄆㅜㄱㅗᆮ		
tʰm	u	pʰ	o	m	CNVCVC	ㅌᄆㅜㅍㅗᆷ		
tʰm	u	pʰ	o	n	CNVCVC	ㅌᄆㅜㅍㅗᆫ		
tʰm	u	pʰ	o	ŋ	CNVCVC	ㅌᄆㅜㅍㅗᆼ		
tʰm	u	pʰ	o	t̚	CNVCVC	ㅌᄆㅜㅍㅗᆮ		
tʰm	u	pʰ	o	k̚	CNVCVC	ㅌᄆㅜㅍㅗᆨ		
tʰm	u	cʰ	o	m	CNVCVC	ㅌᄆㅜㅊㅗᆷ		
tʰm	u	cʰ	o	n	CNVCVC	ㅌᄆㅜㅊㅗᆫ		
tʰm	u	cʰ	o	ŋ	CNVCVC	ㅌᄆㅜㅊㅗᆼ		
tʰm	u	cʰ	o	p̚	CNVCVC	ㅌᄆㅜㅊㅗᆸ		
tʰm	u	cʰ	o	t̚	CNVCVC	ㅌᄆㅜㅊㅗᆮ		
tʰm	u	cʰ	o	k̚	CNVCVC	ㅌᄆㅜㅊㅗᆨ		
tʰm	u	kʰ	o	m	CNVCVC	ㅌᄆㅜㅋㅗᆷ		
tʰm	u	kʰ	o	n	CNVCVC	ㅌᄆㅜㅋㅗᆫ		
tʰm	u	kʰ	o	ŋ	CNVCVC	ㅌᄆㅜㅋㅗᆼ		
tʰm	u	kʰ	o	p̚	CNVCVC	ㅌᄆㅜㅋㅗᆸ		
tʰm	u	kʰ	o	t̚	CNVCVC	ㅌᄆㅜㅋㅗᆮ		
tʰm	u	s	o	m	CNVCVC	ㅌᄆㅜᄉㅗᆷ		
tʰm	u	s	o	n	CNVCVC	ㅌᄆㅜᄉㅗᆫ		
tʰm	u	s	o	ŋ	CNVCVC	ㅌᄆㅜᄉㅗᆼ		
tʰm	u	s	o	p̚	CNVCVC	ㅌᄆㅜᄉㅗᆸ		
tʰm	u	s	o	t̚	CNVCVC	ㅌᄆㅜᄉㅗᆮ		
tʰm	u	s	o	k̚	CNVCVC	ㅌᄆㅜᄉㅗᆨ		
tʰm	u	m	o	n	CNVCVC	ㅌᄆㅜᄆㅗᆫ		
tʰm	u	m	o	ŋ	CNVCVC	ㅌᄆㅜᄆㅗᆼ		
tʰm	u	m	o	p̚	CNVCVC	ㅌᄆㅜᄆㅗᆸ		
tʰm	u	m	o	t̚	CNVCVC	ㅌᄆㅜᄆㅗᆮ		
tʰm	u	m	o	k̚	CNVCVC	ㅌᄆㅜᄆㅗᆨ		
tʰm	u	n	o	m	CNVCVC	ㅌᄆㅜᄂㅗᆷ		
tʰm	u	n	o	ŋ	CNVCVC	ㅌᄆㅜᄂㅗᆼ		
tʰm	u	n	o	p̚	CNVCVC	ㅌᄆㅜᄂㅗᆸ		
tʰm	u	n	o	t̚	CNVCVC	ㅌᄆㅜᄂㅗᆮ		
tʰm	u	n	o	k̚	CNVCVC	ㅌᄆㅜᄂㅗᆨ		
tʰn	i	p	a	m	CNVCVC	ㅌᄂㅣㅂㅏᆷ		
tʰn	i	p	a	n	CNVCVC	ㅌᄂㅣㅂㅏᆫ		
tʰn	i	p	a	ŋ	CNVCVC	ㅌᄂㅣㅂㅏᆼ		
tʰn	i	p	a	t̚	CNVCVC	ㅌᄂㅣㅂㅏᆮ		
tʰn	i	p	a	k̚	CNVCVC	ㅌᄂㅣㅂㅏᆨ		
tʰn	i	t	a	m	CNVCVC	ㅌᄂㅣㄷㅏᆷ		
tʰn	i	t	a	n	CNVCVC	ㅌᄂㅣㄷㅏᆫ		
tʰn	i	t	a	ŋ	CNVCVC	ㅌᄂㅣㄷㅏᆼ		
tʰn	i	t	a	p̚	CNVCVC	ㅌᄂㅣㄷㅏᆸ		
tʰn	i	t	a	k̚	CNVCVC	ㅌᄂㅣㄷㅏᆨ		
tʰn	i	c	a	m	CNVCVC	ㅌᄂㅣㅈㅏᆷ		
tʰn	i	c	a	n	CNVCVC	ㅌᄂㅣㅈㅏᆫ		
tʰn	i	c	a	ŋ	CNVCVC	ㅌᄂㅣㅈㅏᆼ		
tʰn	i	c	a	p̚	CNVCVC	ㅌᄂㅣㅈㅏᆸ		
tʰn	i	c	a	t̚	CNVCVC	ㅌᄂㅣㅈㅏᆮ		
tʰn	i	c	a	k̚	CNVCVC	ㅌᄂㅣㅈㅏᆨ		
tʰn	i	k	a	m	CNVCVC	ㅌᄂㅣㄱㅏᆷ		
tʰn	i	k	a	n	CNVCVC	ㅌᄂㅣㄱㅏᆫ		
tʰn	i	k	a	ŋ	CNVCVC	ㅌᄂㅣㄱㅏᆼ		
tʰn	i	k	a	p̚	CNVCVC	ㅌᄂㅣㄱㅏᆸ		
tʰn	i	k	a	t̚	CNVCVC	ㅌᄂㅣㄱㅏᆮ		
tʰn	i	pʰ	a	m	CNVCVC	ㅌᄂㅣㅍㅏᆷ		
tʰn	i	pʰ	a	n	CNVCVC	ㅌᄂㅣㅍㅏᆫ		
tʰn	i	pʰ	a	ŋ	CNVCVC	ㅌᄂㅣㅍㅏᆼ		
tʰn	i	pʰ	a	t̚	CNVCVC	ㅌᄂㅣㅍㅏᆮ		
tʰn	i	pʰ	a	k̚	CNVCVC	ㅌᄂㅣㅍㅏᆨ		
tʰn	i	cʰ	a	m	CNVCVC	ㅌᄂㅣㅊㅏᆷ		
tʰn	i	cʰ	a	n	CNVCVC	ㅌᄂㅣㅊㅏᆫ		
tʰn	i	cʰ	a	ŋ	CNVCVC	ㅌᄂㅣㅊㅏᆼ		
tʰn	i	cʰ	a	p̚	CNVCVC	ㅌᄂㅣㅊㅏᆸ		
tʰn	i	cʰ	a	t̚	CNVCVC	ㅌᄂㅣㅊㅏᆮ		
tʰn	i	cʰ	a	k̚	CNVCVC	ㅌᄂㅣㅊㅏᆨ		
tʰn	i	kʰ	a	m	CNVCVC	ㅌᄂㅣㅋㅏᆷ		
tʰn	i	kʰ	a	n	CNVCVC	ㅌᄂㅣㅋㅏᆫ		
tʰn	i	kʰ	a	ŋ	CNVCVC	ㅌᄂㅣㅋㅏᆼ		
tʰn	i	kʰ	a	p̚	CNVCVC	ㅌᄂㅣㅋㅏᆸ		
tʰn	i	kʰ	a	t̚	CNVCVC	ㅌᄂㅣㅋㅏᆮ		
tʰn	i	s	a	m	CNVCVC	ㅌᄂㅣᄉㅏᆷ		
tʰn	i	s	a	n	CNVCVC	ㅌᄂㅣᄉㅏᆫ		
tʰn	i	s	a	ŋ	CNVCVC	ㅌᄂㅣᄉㅏᆼ		
tʰn	i	s	a	p̚	CNVCVC	ㅌᄂㅣᄉㅏᆸ		
tʰn	i	s	a	t̚	CNVCVC	ㅌᄂㅣᄉㅏᆮ		
tʰn	i	s	a	k̚	CNVCVC	ㅌᄂㅣᄉㅏᆨ		
tʰn	i	m	a	n	CNVCVC	ㅌᄂㅣᄆㅏᆫ		
tʰn	i	m	a	ŋ	CNVCVC	ㅌᄂㅣᄆㅏᆼ		
tʰn	i	m	a	p̚	CNVCVC	ㅌᄂㅣᄆㅏᆸ		
tʰn	i	m	a	t̚	CNVCVC	ㅌᄂㅣᄆㅏᆮ		
tʰn	i	m	a	k̚	CNVCVC	ㅌᄂㅣᄆㅏᆨ		
tʰn	i	n	a	m	CNVCVC	ㅌᄂㅣᄂㅏᆷ		
tʰn	i	n	a	ŋ	CNVCVC	ㅌᄂㅣᄂㅏᆼ		
tʰn	i	n	a	p̚	CNVCVC	ㅌᄂㅣᄂㅏᆸ		
tʰn	i	n	a	t̚	CNVCVC	ㅌᄂㅣᄂㅏᆮ		
tʰn	i	n	a	k̚	CNVCVC	ㅌᄂㅣᄂㅏᆨ		
tʰn	i	p	o	m	CNVCVC	ㅌᄂㅣㅂㅗᆷ		
tʰn	i	p	o	n	CNVCVC	ㅌᄂㅣㅂㅗᆫ		
tʰn	i	p	o	ŋ	CNVCVC	ㅌᄂㅣㅂㅗᆼ		
tʰn	i	p	o	t̚	CNVCVC	ㅌᄂㅣㅂㅗᆮ		
tʰn	i	p	o	k̚	CNVCVC	ㅌᄂㅣㅂㅗᆨ		
tʰn	i	t	o	m	CNVCVC	ㅌᄂㅣㄷㅗᆷ		
tʰn	i	t	o	n	CNVCVC	ㅌᄂㅣㄷㅗᆫ		
tʰn	i	t	o	ŋ	CNVCVC	ㅌᄂㅣㄷㅗᆼ		
